data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2024-09-02,prod_044,Manteiga,Frios e Laticínios,65,39.71
2024-06-03,prod_024,Amaciante,Limpeza,77,14.44
2024-06-25,prod_009,Suco de Laranja,Bebidas,50,33.15
2024-06-14,prod_008,Carne Moída,Carnes,23,39.03
2024-06-03,prod_042,Esponja de Aço,Limpeza,6,34.71
2024-07-01,prod_010,Iogurte,Frios e Laticínios,62,16.1
2024-07-10,prod_044,Manteiga,Frios e Laticínios,14,39.71
2024-08-20,prod_013,Costela,Carnes,23,17.56
2024-08-07,prod_045,Requeijão,Frios e Laticínios,3,34.06
2024-05-25,prod_021,Carvão para Churrasco,Diversos,66,5.64
2024-09-09,prod_040,Nuggets,Congelados,97,29.19
2024-10-11,prod_050,Esponja de Aço,Limpeza,66,30.0
2024-08-01,prod_039,Suco de Laranja,Bebidas,12,47.16
2024-08-01,prod_003,Bife de Alcatra,Carnes,86,38.02
2024-09-14,prod_014,Protetor Solar,Cosméticos,25,12.84
2024-08-29,prod_009,Suco de Laranja,Bebidas,95,33.15
2024-08-19,prod_027,Leite Integral,Frios e Laticínios,44,22.96
2024-06-27,prod_047,Pão Francês,Padaria,90,17.71
2024-08-15,prod_045,Requeijão,Frios e Laticínios,54,34.06
2024-07-01,prod_002,Perfume,Cosméticos,27,40.75
2024-10-19,prod_047,Pão Francês,Padaria,97,17.71
2024-09-30,prod_038,Pizza Congelada,Congelados,76,37.38
2024-06-12,prod_003,Bife de Alcatra,Carnes,56,38.02
2024-07-19,prod_016,Croissant,Padaria,48,37.36
2024-06-09,prod_027,Leite Integral,Frios e Laticínios,79,22.96
2024-07-19,prod_007,Condicionador,Higiene,19,13.53
2024-05-13,prod_047,Pão Francês,Padaria,33,17.71
2024-09-30,prod_020,Limpa Vidros,Limpeza,2,10.48
2024-06-12,prod_037,Linguiça,Carnes,47,41.8
2024-08-27,prod_029,Pão de Forma,Padaria,7,11.52
2024-05-07,prod_005,Multiuso,Limpeza,76,29.72
2024-07-30,prod_002,Perfume,Cosméticos,6,40.75
2024-09-17,prod_041,Fósforo,Diversos,37,36.86
2024-07-07,prod_027,Leite Integral,Frios e Laticínios,96,22.96
2024-07-16,prod_015,Pão de Forma,Padaria,38,42.57
2024-05-14,prod_032,Requeijão,Frios e Laticínios,2,8.51
2024-08-17,prod_019,Hambúrguer Congelado,Congelados,68,46.57
2024-04-29,prod_042,Esponja de Aço,Limpeza,11,34.71
2024-07-14,prod_008,Carne Moída,Carnes,23,39.03
2024-07-17,prod_024,Amaciante,Limpeza,97,14.44
2024-08-20,prod_020,Limpa Vidros,Limpeza,91,10.48
2024-06-02,prod_043,Farinha de Trigo,Alimentação,56,11.56
2024-07-24,prod_014,Protetor Solar,Cosméticos,11,12.84
2024-05-25,prod_050,Esponja de Aço,Limpeza,73,30.0
2024-06-28,prod_014,Protetor Solar,Cosméticos,83,12.84
2024-07-29,prod_045,Requeijão,Frios e Laticínios,25,34.06
2024-07-06,prod_007,Condicionador,Higiene,87,13.53
2024-09-26,prod_041,Fósforo,Diversos,16,36.86
2024-08-20,prod_013,Costela,Carnes,100,17.56
2024-10-02,prod_033,Sabão em Pó,Limpeza,10,13.43
2024-05-25,prod_015,Pão de Forma,Padaria,12,42.57
2024-08-26,prod_031,Condicionador,Higiene,37,8.94
2024-05-28,prod_025,Peixe Congelado,Congelados,78,48.54
2024-09-25,prod_009,Suco de Laranja,Bebidas,88,33.15
2024-05-09,prod_021,Carvão para Churrasco,Diversos,97,5.64
2024-07-12,prod_027,Leite Integral,Frios e Laticínios,50,22.96
2024-05-13,prod_007,Condicionador,Higiene,27,13.53
2024-07-11,prod_025,Peixe Congelado,Congelados,40,48.54
2024-10-01,prod_011,Peixe Congelado,Congelados,39,24.04
2024-10-01,prod_023,Queijo Mussarela,Frios e Laticínios,26,21.01
2024-05-01,prod_003,Bife de Alcatra,Carnes,1,38.02
2024-06-20,prod_047,Pão Francês,Padaria,39,17.71
2024-08-09,prod_039,Suco de Laranja,Bebidas,20,47.16
2024-06-06,prod_038,Pizza Congelada,Congelados,78,37.38
2024-06-24,prod_024,Amaciante,Limpeza,27,14.44
2024-07-23,prod_003,Bife de Alcatra,Carnes,50,38.02
2024-06-20,prod_004,Requeijão,Frios e Laticínios,87,14.14
2024-05-20,prod_011,Peixe Congelado,Congelados,9,24.04
2024-08-18,prod_023,Queijo Mussarela,Frios e Laticínios,38,21.01
2024-05-02,prod_045,Requeijão,Frios e Laticínios,39,34.06
2024-08-26,prod_032,Requeijão,Frios e Laticínios,94,8.51
2024-08-02,prod_007,Condicionador,Higiene,27,13.53
2024-06-11,prod_011,Peixe Congelado,Congelados,46,24.04
2024-09-22,prod_027,Leite Integral,Frios e Laticínios,30,22.96
2024-04-29,prod_029,Pão de Forma,Padaria,63,11.52
2024-05-16,prod_039,Suco de Laranja,Bebidas,86,47.16
2024-05-18,prod_044,Manteiga,Frios e Laticínios,49,39.71
2024-07-23,prod_049,Loção Hidratante,Cosméticos,92,18.19
2024-07-06,prod_021,Carvão para Churrasco,Diversos,65,5.64
2024-05-19,prod_028,Vinho Tinto,Bebidas,7,10.07
2024-04-29,prod_023,Queijo Mussarela,Frios e Laticínios,70,21.01
2024-08-23,prod_037,Linguiça,Carnes,6,41.8
2024-07-18,prod_030,Croissant,Padaria,87,49.73
2024-06-20,prod_018,Leite Integral,Frios e Laticínios,48,28.75
2024-10-15,prod_020,Limpa Vidros,Limpeza,73,10.48
2024-09-19,prod_032,Requeijão,Frios e Laticínios,58,8.51
2024-08-02,prod_019,Hambúrguer Congelado,Congelados,88,46.57
2024-10-19,prod_048,Peixe Congelado,Congelados,78,15.82
2024-04-30,prod_045,Requeijão,Frios e Laticínios,63,34.06
2024-08-28,prod_045,Requeijão,Frios e Laticínios,43,34.06
2024-10-09,prod_008,Carne Moída,Carnes,39,39.03
2024-06-16,prod_030,Croissant,Padaria,31,49.73
2024-09-20,prod_009,Suco de Laranja,Bebidas,43,33.15
2024-09-29,prod_031,Condicionador,Higiene,26,8.94
2024-09-25,prod_032,Requeijão,Frios e Laticínios,16,8.51
2024-09-19,prod_007,Condicionador,Higiene,47,13.53
2024-07-27,prod_047,Pão Francês,Padaria,63,17.71
2024-07-29,prod_046,Amaciante,Limpeza,15,36.75
2024-08-20,prod_004,Requeijão,Frios e Laticínios,27,14.14
2024-07-07,prod_044,Manteiga,Frios e Laticínios,71,39.71
2024-05-06,prod_018,Leite Integral,Frios e Laticínios,11,28.75
2024-04-25,prod_040,Nuggets,Congelados,54,29.19
2024-07-30,prod_035,Esmalte,Cosméticos,14,45.96
2024-05-06,prod_037,Linguiça,Carnes,50,41.8
2024-09-04,prod_030,Croissant,Padaria,49,49.73
2024-06-26,prod_015,Pão de Forma,Padaria,44,42.57
2024-05-13,prod_028,Vinho Tinto,Bebidas,36,10.07
2024-06-05,prod_046,Amaciante,Limpeza,90,36.75
2024-05-02,prod_035,Esmalte,Cosméticos,12,45.96
2024-08-13,prod_042,Esponja de Aço,Limpeza,34,34.71
2024-09-16,prod_016,Croissant,Padaria,16,37.36
2024-09-15,prod_007,Condicionador,Higiene,19,13.53
2024-04-24,prod_031,Condicionador,Higiene,52,8.94
2024-10-12,prod_035,Esmalte,Cosméticos,56,45.96
2024-07-14,prod_031,Condicionador,Higiene,95,8.94
2024-05-27,prod_050,Esponja de Aço,Limpeza,90,30.0
2024-05-02,prod_040,Nuggets,Congelados,80,29.19
2024-06-23,prod_019,Hambúrguer Congelado,Congelados,61,46.57
2024-10-20,prod_034,Guardanapos,Diversos,75,7.56
2024-05-27,prod_015,Pão de Forma,Padaria,82,42.57
2024-05-07,prod_019,Hambúrguer Congelado,Congelados,33,46.57
2024-05-15,prod_044,Manteiga,Frios e Laticínios,56,39.71
2024-09-27,prod_038,Pizza Congelada,Congelados,15,37.38
2024-05-18,prod_038,Pizza Congelada,Congelados,71,37.38
2024-07-08,prod_029,Pão de Forma,Padaria,4,11.52
2024-08-01,prod_025,Peixe Congelado,Congelados,8,48.54
2024-10-04,prod_004,Requeijão,Frios e Laticínios,77,14.14
2024-09-26,prod_009,Suco de Laranja,Bebidas,18,33.15
2024-07-01,prod_024,Amaciante,Limpeza,70,14.44
2024-06-19,prod_009,Suco de Laranja,Bebidas,63,33.15
2024-06-06,prod_011,Peixe Congelado,Congelados,70,24.04
2024-08-02,prod_009,Suco de Laranja,Bebidas,76,33.15
2024-05-15,prod_048,Peixe Congelado,Congelados,60,15.82
2024-07-05,prod_032,Requeijão,Frios e Laticínios,69,8.51
2024-05-26,prod_025,Peixe Congelado,Congelados,44,48.54
2024-06-14,prod_046,Amaciante,Limpeza,100,36.75
2024-09-18,prod_042,Esponja de Aço,Limpeza,83,34.71
2024-06-09,prod_019,Hambúrguer Congelado,Congelados,82,46.57
2024-08-20,prod_010,Iogurte,Frios e Laticínios,47,16.1
2024-05-31,prod_012,Açúcar,Alimentação,13,7.35
2024-10-03,prod_040,Nuggets,Congelados,89,29.19
2024-07-19,prod_011,Peixe Congelado,Congelados,82,24.04
2024-05-09,prod_011,Peixe Congelado,Congelados,91,24.04
2024-09-09,prod_017,Esponja de Aço,Limpeza,7,14.38
2024-05-23,prod_041,Fósforo,Diversos,64,36.86
2024-07-28,prod_033,Sabão em Pó,Limpeza,19,13.43
2024-09-17,prod_002,Perfume,Cosméticos,58,40.75
2024-06-21,prod_002,Perfume,Cosméticos,17,40.75
2024-04-25,prod_030,Croissant,Padaria,23,49.73
2024-09-18,prod_027,Leite Integral,Frios e Laticínios,5,22.96
2024-07-29,prod_038,Pizza Congelada,Congelados,71,37.38
2024-08-14,prod_031,Condicionador,Higiene,76,8.94
2024-06-22,prod_001,Bolo de Chocolate,Padaria,79,9.56
2024-06-27,prod_047,Pão Francês,Padaria,5,17.71
2024-09-05,prod_007,Condicionador,Higiene,58,13.53
2024-07-19,prod_027,Leite Integral,Frios e Laticínios,51,22.96
2024-10-13,prod_027,Leite Integral,Frios e Laticínios,47,22.96
2024-09-13,prod_016,Croissant,Padaria,4,37.36
2024-05-12,prod_002,Perfume,Cosméticos,61,40.75
2024-07-07,prod_003,Bife de Alcatra,Carnes,89,38.02
2024-09-19,prod_042,Esponja de Aço,Limpeza,79,34.71
2024-09-24,prod_033,Sabão em Pó,Limpeza,91,13.43
2024-08-16,prod_021,Carvão para Churrasco,Diversos,72,5.64
2024-05-08,prod_021,Carvão para Churrasco,Diversos,44,5.64
2024-07-22,prod_018,Leite Integral,Frios e Laticínios,46,28.75
2024-07-23,prod_033,Sabão em Pó,Limpeza,80,13.43
2024-08-13,prod_033,Sabão em Pó,Limpeza,64,13.43
2024-08-20,prod_015,Pão de Forma,Padaria,88,42.57
2024-05-02,prod_047,Pão Francês,Padaria,32,17.71
2024-08-27,prod_003,Bife de Alcatra,Carnes,69,38.02
2024-08-08,prod_039,Suco de Laranja,Bebidas,43,47.16
2024-07-05,prod_024,Amaciante,Limpeza,80,14.44
2024-09-19,prod_025,Peixe Congelado,Congelados,19,48.54
2024-09-09,prod_002,Perfume,Cosméticos,26,40.75
2024-08-19,prod_005,Multiuso,Limpeza,84,29.72
2024-07-02,prod_040,Nuggets,Congelados,97,29.19
2024-07-10,prod_015,Pão de Forma,Padaria,80,42.57
2024-06-16,prod_016,Croissant,Padaria,100,37.36
2024-09-22,prod_020,Limpa Vidros,Limpeza,29,10.48
2024-04-24,prod_015,Pão de Forma,Padaria,32,42.57
2024-09-07,prod_005,Multiuso,Limpeza,96,29.72
2024-10-19,prod_023,Queijo Mussarela,Frios e Laticínios,27,21.01
2024-06-12,prod_044,Manteiga,Frios e Laticínios,89,39.71
2024-05-17,prod_033,Sabão em Pó,Limpeza,74,13.43
2024-06-11,prod_011,Peixe Congelado,Congelados,40,24.04
2024-08-10,prod_025,Peixe Congelado,Congelados,73,48.54
2024-07-14,prod_049,Loção Hidratante,Cosméticos,43,18.19
2024-10-17,prod_013,Costela,Carnes,61,17.56
2024-05-09,prod_028,Vinho Tinto,Bebidas,90,10.07
2024-05-16,prod_041,Fósforo,Diversos,71,36.86
2024-10-05,prod_038,Pizza Congelada,Congelados,100,37.38
2024-09-01,prod_049,Loção Hidratante,Cosméticos,79,18.19
2024-09-18,prod_043,Farinha de Trigo,Alimentação,93,11.56
2024-10-09,prod_009,Suco de Laranja,Bebidas,64,33.15
2024-07-23,prod_050,Esponja de Aço,Limpeza,5,30.0
2024-08-12,prod_037,Linguiça,Carnes,95,41.8
2024-08-31,prod_046,Amaciante,Limpeza,24,36.75
2024-10-10,prod_048,Peixe Congelado,Congelados,57,15.82
2024-09-27,prod_007,Condicionador,Higiene,5,13.53
2024-07-25,prod_020,Limpa Vidros,Limpeza,20,10.48
2024-08-23,prod_047,Pão Francês,Padaria,53,17.71
2024-06-24,prod_032,Requeijão,Frios e Laticínios,34,8.51
2024-05-15,prod_040,Nuggets,Congelados,88,29.19
2024-08-22,prod_016,Croissant,Padaria,34,37.36
2024-08-01,prod_037,Linguiça,Carnes,100,41.8
2024-07-25,prod_008,Carne Moída,Carnes,57,39.03
2024-07-09,prod_025,Peixe Congelado,Congelados,38,48.54
2024-07-05,prod_043,Farinha de Trigo,Alimentação,79,11.56
2024-09-08,prod_024,Amaciante,Limpeza,93,14.44
2024-10-07,prod_011,Peixe Congelado,Congelados,11,24.04
2024-05-09,prod_009,Suco de Laranja,Bebidas,98,33.15
2024-08-25,prod_019,Hambúrguer Congelado,Congelados,7,46.57
2024-09-24,prod_013,Costela,Carnes,5,17.56
2024-05-29,prod_031,Condicionador,Higiene,63,8.94
2024-09-25,prod_034,Guardanapos,Diversos,37,7.56
2024-09-06,prod_022,Filé de Peito de Frango,Carnes,12,36.71
2024-07-31,prod_028,Vinho Tinto,Bebidas,75,10.07
2024-05-30,prod_038,Pizza Congelada,Congelados,6,37.38
2024-09-09,prod_022,Filé de Peito de Frango,Carnes,41,36.71
2024-05-21,prod_005,Multiuso,Limpeza,70,29.72
2024-06-25,prod_006,Batata Frita Congelada,Congelados,66,45.94
2024-10-09,prod_029,Pão de Forma,Padaria,90,11.52
2024-10-11,prod_028,Vinho Tinto,Bebidas,53,10.07
2024-09-27,prod_034,Guardanapos,Diversos,32,7.56
2024-10-20,prod_001,Bolo de Chocolate,Padaria,38,9.56
2024-06-10,prod_008,Carne Moída,Carnes,45,39.03
2024-08-12,prod_049,Loção Hidratante,Cosméticos,75,18.19
2024-05-21,prod_010,Iogurte,Frios e Laticínios,26,16.1
2024-08-11,prod_034,Guardanapos,Diversos,89,7.56
2024-06-08,prod_047,Pão Francês,Padaria,10,17.71
2024-06-15,prod_026,Nuggets,Congelados,97,10.42
2024-10-18,prod_041,Fósforo,Diversos,52,36.86
2024-06-30,prod_010,Iogurte,Frios e Laticínios,60,16.1
2024-07-14,prod_040,Nuggets,Congelados,47,29.19
2024-10-11,prod_020,Limpa Vidros,Limpeza,86,10.48
2024-08-11,prod_046,Amaciante,Limpeza,54,36.75
2024-05-19,prod_027,Leite Integral,Frios e Laticínios,76,22.96
2024-04-30,prod_010,Iogurte,Frios e Laticínios,49,16.1
2024-09-24,prod_021,Carvão para Churrasco,Diversos,24,5.64
2024-06-23,prod_044,Manteiga,Frios e Laticínios,13,39.71
2024-05-16,prod_009,Suco de Laranja,Bebidas,49,33.15
2024-09-04,prod_004,Requeijão,Frios e Laticínios,96,14.14
2024-04-30,prod_008,Carne Moída,Carnes,48,39.03
2024-06-19,prod_013,Costela,Carnes,87,17.56
2024-05-19,prod_047,Pão Francês,Padaria,44,17.71
2024-09-05,prod_049,Loção Hidratante,Cosméticos,27,18.19
2024-05-02,prod_031,Condicionador,Higiene,64,8.94
2024-10-18,prod_028,Vinho Tinto,Bebidas,83,10.07
2024-05-01,prod_046,Amaciante,Limpeza,68,36.75
2024-07-01,prod_012,Açúcar,Alimentação,60,7.35
2024-05-04,prod_015,Pão de Forma,Padaria,79,42.57
2024-08-18,prod_030,Croissant,Padaria,77,49.73
2024-05-05,prod_012,Açúcar,Alimentação,82,7.35
2024-06-01,prod_030,Croissant,Padaria,2,49.73
2024-04-25,prod_041,Fósforo,Diversos,81,36.86
2024-09-10,prod_026,Nuggets,Congelados,45,10.42
2024-07-19,prod_008,Carne Moída,Carnes,61,39.03
2024-08-31,prod_001,Bolo de Chocolate,Padaria,77,9.56
2024-05-16,prod_026,Nuggets,Congelados,58,10.42
2024-10-15,prod_010,Iogurte,Frios e Laticínios,95,16.1
2024-10-11,prod_019,Hambúrguer Congelado,Congelados,89,46.57
2024-09-23,prod_035,Esmalte,Cosméticos,54,45.96
2024-09-13,prod_040,Nuggets,Congelados,71,29.19
2024-07-12,prod_004,Requeijão,Frios e Laticínios,40,14.14
2024-10-01,prod_025,Peixe Congelado,Congelados,3,48.54
2024-07-09,prod_041,Fósforo,Diversos,23,36.86
2024-05-25,prod_005,Multiuso,Limpeza,19,29.72
2024-10-12,prod_040,Nuggets,Congelados,52,29.19
2024-05-05,prod_037,Linguiça,Carnes,32,41.8
2024-08-11,prod_014,Protetor Solar,Cosméticos,99,12.84
2024-05-20,prod_004,Requeijão,Frios e Laticínios,41,14.14
2024-10-17,prod_047,Pão Francês,Padaria,37,17.71
2024-06-16,prod_041,Fósforo,Diversos,11,36.86
2024-07-08,prod_011,Peixe Congelado,Congelados,17,24.04
2024-05-16,prod_002,Perfume,Cosméticos,60,40.75
2024-10-02,prod_028,Vinho Tinto,Bebidas,90,10.07
2024-06-16,prod_020,Limpa Vidros,Limpeza,41,10.48
2024-04-29,prod_023,Queijo Mussarela,Frios e Laticínios,40,21.01
2024-08-28,prod_038,Pizza Congelada,Congelados,63,37.38
2024-08-11,prod_001,Bolo de Chocolate,Padaria,73,9.56
2024-08-14,prod_015,Pão de Forma,Padaria,11,42.57
2024-09-30,prod_035,Esmalte,Cosméticos,70,45.96
2024-07-14,prod_020,Limpa Vidros,Limpeza,55,10.48
2024-08-07,prod_039,Suco de Laranja,Bebidas,65,47.16
2024-10-09,prod_038,Pizza Congelada,Congelados,5,37.38
2024-06-27,prod_037,Linguiça,Carnes,8,41.8
2024-06-01,prod_019,Hambúrguer Congelado,Congelados,73,46.57
2024-09-14,prod_027,Leite Integral,Frios e Laticínios,46,22.96
2024-09-18,prod_040,Nuggets,Congelados,24,29.19
2024-09-17,prod_010,Iogurte,Frios e Laticínios,50,16.1
2024-06-21,prod_028,Vinho Tinto,Bebidas,61,10.07
2024-05-19,prod_036,Pão Integral,Padaria,44,11.68
2024-07-15,prod_032,Requeijão,Frios e Laticínios,65,8.51
2024-09-08,prod_029,Pão de Forma,Padaria,44,11.52
2024-10-08,prod_010,Iogurte,Frios e Laticínios,94,16.1
2024-09-04,prod_038,Pizza Congelada,Congelados,30,37.38
2024-09-02,prod_039,Suco de Laranja,Bebidas,95,47.16
2024-10-05,prod_021,Carvão para Churrasco,Diversos,51,5.64
2024-09-26,prod_025,Peixe Congelado,Congelados,63,48.54
2024-05-04,prod_029,Pão de Forma,Padaria,2,11.52
2024-06-06,prod_043,Farinha de Trigo,Alimentação,23,11.56
2024-08-18,prod_038,Pizza Congelada,Congelados,58,37.38
2024-05-31,prod_038,Pizza Congelada,Congelados,26,37.38
2024-07-17,prod_017,Esponja de Aço,Limpeza,62,14.38
2024-08-27,prod_017,Esponja de Aço,Limpeza,96,14.38
2024-07-01,prod_011,Peixe Congelado,Congelados,35,24.04
2024-04-28,prod_037,Linguiça,Carnes,84,41.8
2024-05-19,prod_040,Nuggets,Congelados,9,29.19
2024-08-03,prod_012,Açúcar,Alimentação,60,7.35
2024-07-22,prod_031,Condicionador,Higiene,83,8.94
2024-05-20,prod_004,Requeijão,Frios e Laticínios,39,14.14
2024-09-24,prod_003,Bife de Alcatra,Carnes,54,38.02
2024-06-29,prod_012,Açúcar,Alimentação,28,7.35
2024-04-29,prod_050,Esponja de Aço,Limpeza,69,30.0
2024-09-02,prod_015,Pão de Forma,Padaria,38,42.57
2024-08-31,prod_044,Manteiga,Frios e Laticínios,75,39.71
2024-07-24,prod_010,Iogurte,Frios e Laticínios,69,16.1
2024-09-21,prod_023,Queijo Mussarela,Frios e Laticínios,21,21.01
2024-04-27,prod_006,Batata Frita Congelada,Congelados,34,45.94
2024-08-11,prod_050,Esponja de Aço,Limpeza,51,30.0
2024-09-07,prod_039,Suco de Laranja,Bebidas,15,47.16
2024-09-30,prod_041,Fósforo,Diversos,75,36.86
2024-09-24,prod_049,Loção Hidratante,Cosméticos,51,18.19
2024-07-21,prod_045,Requeijão,Frios e Laticínios,100,34.06
2024-10-19,prod_024,Amaciante,Limpeza,52,14.44
2024-08-26,prod_004,Requeijão,Frios e Laticínios,65,14.14
2024-09-19,prod_011,Peixe Congelado,Congelados,41,24.04
2024-06-27,prod_049,Loção Hidratante,Cosméticos,88,18.19
2024-07-25,prod_029,Pão de Forma,Padaria,1,11.52
2024-10-19,prod_038,Pizza Congelada,Congelados,63,37.38
2024-10-04,prod_021,Carvão para Churrasco,Diversos,76,5.64
2024-09-28,prod_022,Filé de Peito de Frango,Carnes,7,36.71
2024-09-06,prod_046,Amaciante,Limpeza,89,36.75
2024-07-01,prod_035,Esmalte,Cosméticos,28,45.96
2024-07-09,prod_013,Costela,Carnes,69,17.56
2024-10-20,prod_041,Fósforo,Diversos,69,36.86
2024-09-18,prod_001,Bolo de Chocolate,Padaria,38,9.56
2024-08-11,prod_017,Esponja de Aço,Limpeza,34,14.38
2024-09-10,prod_027,Leite Integral,Frios e Laticínios,10,22.96
2024-08-19,prod_022,Filé de Peito de Frango,Carnes,63,36.71
2024-08-19,prod_023,Queijo Mussarela,Frios e Laticínios,100,21.01
2024-04-29,prod_005,Multiuso,Limpeza,19,29.72
2024-05-25,prod_007,Condicionador,Higiene,71,13.53
2024-06-22,prod_035,Esmalte,Cosméticos,18,45.96
2024-09-13,prod_024,Amaciante,Limpeza,48,14.44
2024-06-07,prod_034,Guardanapos,Diversos,28,7.56
2024-07-08,prod_017,Esponja de Aço,Limpeza,5,14.38
2024-04-30,prod_033,Sabão em Pó,Limpeza,45,13.43
2024-09-17,prod_015,Pão de Forma,Padaria,83,42.57
2024-10-17,prod_030,Croissant,Padaria,15,49.73
2024-09-15,prod_049,Loção Hidratante,Cosméticos,1,18.19
2024-08-17,prod_022,Filé de Peito de Frango,Carnes,13,36.71
2024-08-10,prod_049,Loção Hidratante,Cosméticos,86,18.19
2024-09-03,prod_020,Limpa Vidros,Limpeza,91,10.48
2024-07-06,prod_009,Suco de Laranja,Bebidas,89,33.15
2024-07-03,prod_037,Linguiça,Carnes,19,41.8
2024-09-22,prod_039,Suco de Laranja,Bebidas,38,47.16
2024-04-28,prod_027,Leite Integral,Frios e Laticínios,58,22.96
2024-09-07,prod_034,Guardanapos,Diversos,33,7.56
2024-06-09,prod_008,Carne Moída,Carnes,28,39.03
2024-05-04,prod_044,Manteiga,Frios e Laticínios,42,39.71
2024-10-15,prod_012,Açúcar,Alimentação,48,7.35
2024-10-08,prod_033,Sabão em Pó,Limpeza,3,13.43
2024-07-06,prod_043,Farinha de Trigo,Alimentação,75,11.56
2024-07-27,prod_048,Peixe Congelado,Congelados,37,15.82
2024-06-19,prod_014,Protetor Solar,Cosméticos,39,12.84
2024-08-27,prod_025,Peixe Congelado,Congelados,58,48.54
2024-10-11,prod_017,Esponja de Aço,Limpeza,68,14.38
2024-08-22,prod_009,Suco de Laranja,Bebidas,95,33.15
2024-09-10,prod_039,Suco de Laranja,Bebidas,41,47.16
2024-08-31,prod_021,Carvão para Churrasco,Diversos,5,5.64
2024-05-07,prod_022,Filé de Peito de Frango,Carnes,17,36.71
2024-08-04,prod_019,Hambúrguer Congelado,Congelados,36,46.57
2024-10-04,prod_038,Pizza Congelada,Congelados,66,37.38
2024-05-29,prod_006,Batata Frita Congelada,Congelados,13,45.94
2024-06-06,prod_018,Leite Integral,Frios e Laticínios,34,28.75
2024-08-12,prod_006,Batata Frita Congelada,Congelados,87,45.94
2024-10-14,prod_045,Requeijão,Frios e Laticínios,55,34.06
2024-05-11,prod_023,Queijo Mussarela,Frios e Laticínios,72,21.01
2024-04-29,prod_001,Bolo de Chocolate,Padaria,47,9.56
2024-05-04,prod_049,Loção Hidratante,Cosméticos,52,18.19
2024-07-22,prod_014,Protetor Solar,Cosméticos,16,12.84
2024-04-29,prod_029,Pão de Forma,Padaria,97,11.52
2024-08-03,prod_050,Esponja de Aço,Limpeza,77,30.0
2024-07-06,prod_050,Esponja de Aço,Limpeza,89,30.0
2024-06-17,prod_016,Croissant,Padaria,18,37.36
2024-06-22,prod_036,Pão Integral,Padaria,75,11.68
2024-08-24,prod_046,Amaciante,Limpeza,11,36.75
2024-05-29,prod_045,Requeijão,Frios e Laticínios,36,34.06
2024-08-02,prod_015,Pão de Forma,Padaria,84,42.57
2024-06-06,prod_015,Pão de Forma,Padaria,54,42.57
2024-10-08,prod_038,Pizza Congelada,Congelados,55,37.38
2024-06-01,prod_043,Farinha de Trigo,Alimentação,95,11.56
2024-06-17,prod_015,Pão de Forma,Padaria,1,42.57
2024-05-02,prod_007,Condicionador,Higiene,87,13.53
2024-05-30,prod_010,Iogurte,Frios e Laticínios,72,16.1
2024-09-13,prod_015,Pão de Forma,Padaria,83,42.57
2024-09-28,prod_044,Manteiga,Frios e Laticínios,25,39.71
2024-08-23,prod_024,Amaciante,Limpeza,18,14.44
2024-08-30,prod_030,Croissant,Padaria,17,49.73
2024-09-26,prod_030,Croissant,Padaria,39,49.73
2024-07-25,prod_032,Requeijão,Frios e Laticínios,37,8.51
2024-06-13,prod_016,Croissant,Padaria,96,37.36
2024-10-17,prod_034,Guardanapos,Diversos,73,7.56
2024-05-28,prod_012,Açúcar,Alimentação,24,7.35
2024-06-29,prod_008,Carne Moída,Carnes,4,39.03
2024-06-13,prod_030,Croissant,Padaria,56,49.73
2024-09-18,prod_007,Condicionador,Higiene,52,13.53
2024-09-02,prod_037,Linguiça,Carnes,12,41.8
2024-07-02,prod_048,Peixe Congelado,Congelados,44,15.82
2024-06-10,prod_034,Guardanapos,Diversos,44,7.56
2024-07-14,prod_032,Requeijão,Frios e Laticínios,50,8.51
2024-06-14,prod_022,Filé de Peito de Frango,Carnes,58,36.71
2024-09-07,prod_030,Croissant,Padaria,92,49.73
2024-08-08,prod_047,Pão Francês,Padaria,55,17.71
2024-10-20,prod_050,Esponja de Aço,Limpeza,39,30.0
2024-05-17,prod_046,Amaciante,Limpeza,42,36.75
2024-05-15,prod_008,Carne Moída,Carnes,20,39.03
2024-06-14,prod_006,Batata Frita Congelada,Congelados,81,45.94
2024-07-21,prod_035,Esmalte,Cosméticos,2,45.96
2024-09-23,prod_031,Condicionador,Higiene,64,8.94
2024-08-13,prod_005,Multiuso,Limpeza,59,29.72
2024-07-19,prod_033,Sabão em Pó,Limpeza,95,13.43
2024-07-30,prod_005,Multiuso,Limpeza,79,29.72
2024-10-19,prod_028,Vinho Tinto,Bebidas,60,10.07
2024-09-26,prod_006,Batata Frita Congelada,Congelados,89,45.94
2024-07-31,prod_018,Leite Integral,Frios e Laticínios,11,28.75
2024-10-20,prod_016,Croissant,Padaria,63,37.36
2024-06-06,prod_050,Esponja de Aço,Limpeza,40,30.0
2024-06-28,prod_007,Condicionador,Higiene,62,13.53
2024-05-03,prod_050,Esponja de Aço,Limpeza,28,30.0
2024-05-19,prod_002,Perfume,Cosméticos,16,40.75
2024-06-24,prod_012,Açúcar,Alimentação,74,7.35
2024-04-26,prod_005,Multiuso,Limpeza,14,29.72
2024-06-01,prod_044,Manteiga,Frios e Laticínios,83,39.71
2024-07-02,prod_019,Hambúrguer Congelado,Congelados,24,46.57
2024-06-25,prod_037,Linguiça,Carnes,34,41.8
2024-04-23,prod_039,Suco de Laranja,Bebidas,4,47.16
